"ID","default_flag","pred_br","score_pd","QTR","score_date","score_year","BAND","current_balance","MONTH","feature1_wt","feature2_wt"
"356","0","0.336064","0.323891","2","29-03-2019","2019","3","33146","3","0","0"
"357","0","0.129435","0.129447","1","01-05-2019","2019","1","11478","5","0","0"
"358","1","0.838668","0.848128","1","16-05-2019","2019","8","81538","5","0","0"
"359","1","0.535818","0.523239","4","01-05-2019","2019","5","10767","5","0","0"
"360","1","0.846201","0.83149","2","20-08-2019","2019","8","82933","8","0","0"
"361","0","0.530851","0.544635","2","23-11-2019","2019","5","53247","11","0","0"
"362","1","0.574349","0.580063","3","06-06-2019","2019","6","67407","6","0","0"
"363","0","0.239719","0.243214","3","07-07-2019","2019","2","85006","7","0","0"
"364","1","0.70738","0.703048","3","10-10-2019","2019","7","92375","10","0","0"
"365","1","0.50422","0.522628","4","11-09-2019","2019","5","27478","9","0","0"
"366","1","0.523854","0.53951","4","10-08-2019","2019","5","56012","8","0","0"
"367","0","0.578647","0.58318","2","30-06-2019","2019","6","85637","6","0","0"
"368","1","0.16099","0.155611","1","04-08-2019","2019","2","38216","8","0","0"
"369","1","0.862957","0.861797","3","28-12-2019","2019","9","9124","12","0","0"
"370","0","0.549135","0.564583","2","26-01-2019","2019","6","47277","1","0","0"
"371","1","0.742705","0.735418","2","20-07-2019","2019","7","28425","7","0","0"
"372","1","0.872446","0.869001","4","13-06-2019","2019","9","78396","6","0","0"
"373","1","0.773985","0.76874","2","07-04-2019","2019","8","60318","4","0","0"
"374","0","0.513735","0.514707","1","21-06-2019","2019","5","32945","6","0","0"
"375","1","0.582274","0.595503","3","02-10-2019","2019","6","61801","10","0","0"
"376","0","0.654969","0.644749","1","22-08-2019","2019","6","8128","8","0","0"
"377","1","0.676029","0.683541","2","14-12-2019","2019","7","36113","12","0","0"
"378","0","0.629607","0.625024","3","17-07-2019","2019","6","32601","7","0","0"
"379","1","0.76811","0.782406","2","08-05-2019","2019","8","60643","5","0","0"
"380","1","0.635088","0.641022","2","21-06-2019","2019","6","60613","6","0","0"
"381","0","0.302375","0.292747","3","26-04-2019","2019","3","23873","4","0","0"
"382","0","0.439162","0.422373","4","14-12-2019","2019","4","2709","12","0","0"
"383","0","0.854287","0.855257","2","26-05-2019","2019","9","94572","5","0","0"
"384","0","0.664222","0.678208","1","09-04-2019","2019","7","55587","4","0","0"
"385","1","0.154136","0.149067","3","08-11-2019","2019","1","39238","11","0","0"
"386","1","0.450028","0.438946","4","18-07-2019","2019","4","78121","7","0","0"
"387","0","0.405837","0.392607","1","01-12-2019","2019","4","75605","12","0","0"
"388","1","0.875661","0.87642","4","15-01-2019","2019","9","68398","1","0","0"
"389","0","0.344198","0.338122","2","01-10-2019","2019","3","99791","10","0","0"
"390","0","0.257512","0.262027","4","12-10-2019","2019","3","66545","10","0","0"
"391","1","0.637204","0.631114","1","28-06-2019","2019","6","48872","6","0","0"
"392","1","0.758202","0.765359","1","10-11-2019","2019","8","41316","11","0","0"
"393","1","0.479774","0.470557","4","13-04-2019","2019","5","13040","4","0","0"
"394","0","0.353987","0.340166","1","07-11-2019","2019","3","27192","11","0","0"
"395","0","0.150911","0.152789","4","28-06-2019","2019","2","30226","6","0","0"
"396","0","0.891618","0.880428","4","22-06-2019","2019","9","85386","6","0","0"
"397","1","0.712722","0.707091","2","07-05-2019","2019","7","33349","5","0","0"
"398","0","0.183352","0.202002","2","21-02-2019","2019","2","68371","2","0","0"
"399","0","0.47104","0.490225","4","17-10-2019","2019","5","67818","10","0","0"
"400","0","0.862915","0.846271","1","25-03-2019","2019","8","56525","3","0","0"
"401","0","0.549819","0.535977","3","23-05-2019","2019","5","49610","5","0","0"
"402","1","0.393769","0.391198","2","08-09-2019","2019","4","36961","9","0","0"
"403","1","0.773455","0.776176","1","05-11-2019","2019","8","62235","11","0","0"
"404","1","0.831404","0.815481","2","26-12-2019","2019","8","31090","12","0","0"
"405","0","0.455729","0.460213","4","05-01-2019","2019","5","65645","1","0","0"
"406","0","0.477683","0.466575","2","02-02-2019","2019","5","57902","2","0","0"
"407","0","0.212279","0.22889","4","11-09-2019","2019","2","73188","9","0","0"
"408","0","0.888156","0.87718","2","13-11-2019","2019","9","30973","11","0","0"
"409","1","0.853854","0.858769","2","30-09-2019","2019","9","75051","9","0","0"
"410","1","0.580965","0.57809","4","08-07-2019","2019","6","83460","7","0","0"
"411","1","0.790831","0.807191","2","15-09-2019","2019","8","79208","9","0","0"
"412","1","0.811088","0.829806","3","23-11-2019","2019","8","16775","11","0","0"
"413","1","0.241022","0.228296","1","25-05-2019","2019","2","25971","5","0","0"
"414","0","0.157155","0.16011","4","13-02-2019","2019","2","53465","2","0","0"
"415","0","0.346398","0.349263","1","02-07-2019","2019","3","5567","7","0","0"
"416","1","0.807551","0.795654","1","10-03-2019","2019","8","53440","3","0","0"
"417","0","0.600451","0.619284","4","30-05-2019","2019","6","33265","5","0","0"
"418","0","0.646199","0.627359","1","11-06-2019","2019","6","13272","6","0","0"
"419","1","0.799316","0.811908","3","16-02-2019","2019","8","66318","2","0","0"
"420","0","0.516344","0.525193","3","23-08-2019","2019","5","32220","8","0","0"
"421","1","0.855007","0.868076","4","07-08-2019","2019","9","79331","8","0","0"
"422","0","0.272412","0.289236","2","02-07-2019","2019","3","51993","7","0","0"
"423","1","0.349235","0.333492","4","16-10-2019","2019","3","58021","10","0","0"
"424","1","0.456844","0.448114","2","17-11-2019","2019","4","69552","11","0","0"
"425","0","0.85254","0.840093","1","26-04-2019","2019","8","11831","4","0","0"
"426","1","0.258716","0.270382","2","13-08-2019","2019","3","32198","8","0","0"
"427","0","0.590574","0.604484","3","29-03-2019","2019","6","38428","3","0","0"
"428","1","0.852113","0.87157","3","25-02-2019","2019","9","77131","2","0","0"
"429","0","0.117174","0.130311","1","26-08-2019","2019","1","37896","8","0","0"
"430","1","0.828286","0.846721","2","18-10-2019","2019","8","73552","10","0","0"
"431","0","0.241757","0.226416","1","17-01-2019","2019","2","59520","1","0","0"
"432","0","0.112988","0.120745","1","07-05-2019","2019","1","34350","5","0","0"
"433","1","0.835461","0.837474","3","16-11-2019","2019","8","70589","11","0","0"
"434","0","0.107655","0.125196","3","31-08-2019","2019","1","13251","8","0","0"
"435","0","0.356114","0.355393","4","14-07-2019","2019","4","92139","7","0","0"
"436","0","0.264384","0.268049","1","01-06-2019","2019","3","72259","6","0","0"
"437","1","0.833389","0.829347","4","11-05-2019","2019","8","81832","5","0","0"
"438","1","0.843841","0.856142","3","16-11-2019","2019","9","1975","11","0","0"
"439","1","0.595708","0.586648","4","11-07-2019","2019","6","62274","7","0","0"
"440","1","0.157225","0.175116","2","15-03-2019","2019","2","6008","3","0","0"
"441","0","0.182507","0.176629","2","07-06-2019","2019","2","95452","6","0","0"
"442","1","0.237022","0.247816","3","08-05-2019","2019","2","92860","5","0","0"
"443","0","0.154626","0.173749","2","25-02-2019","2019","2","60456","2","0","0"
"444","1","0.807358","0.825723","2","08-12-2019","2019","8","74020","12","0","0"
"445","0","0.391639","0.409518","3","02-06-2019","2019","4","72419","6","0","0"
"446","1","0.287148","0.28673","4","29-11-2019","2019","3","27886","11","0","0"
"447","1","0.834662","0.848558","2","15-12-2019","2019","8","30092","12","0","0"
"448","1","0.537486","0.529414","3","08-03-2019","2019","5","82587","3","0","0"
"449","0","0.361322","0.38063","2","21-07-2019","2019","4","76037","7","0","0"
"450","0","0.741749","0.723716","3","14-09-2019","2019","7","93057","9","0","0"
"451","1","0.823735","0.826434","1","06-07-2019","2019","8","40713","7","0","0"
"452","0","0.578255","0.582687","2","11-10-2019","2019","6","4073","10","0","0"
"453","0","0.402004","0.419361","2","06-05-2019","2019","4","6210","5","0","0"
"454","0","0.378962","0.394639","3","21-07-2019","2019","4","53464","7","0","0"
"455","1","0.176876","0.157997","3","02-05-2019","2019","2","63312","5","0","0"
"456","0","0.252111","0.24835","3","02-06-2019","2019","2","99814","6","0","0"
"457","0","0.365402","0.378402","3","29-01-2019","2019","4","85241","1","0","0"
"458","0","0.6353","0.634036","3","24-06-2019","2019","6","3380","6","0","0"
"459","1","0.402601","0.391032","3","09-02-2019","2019","4","5155","2","0","0"
"460","0","0.588949","0.597271","1","28-07-2019","2019","6","98346","7","0","0"
"461","0","0.12851","0.132388","2","17-06-2019","2019","1","12903","6","0","0"
"462","1","0.508888","0.524607","1","30-04-2019","2019","5","6143","4","0","0"
"463","0","0.357961","0.371094","2","09-11-2019","2019","4","4870","11","0","0"
"464","0","0.160931","0.170113","3","20-08-2019","2019","2","66093","8","0","0"
"465","0","0.274824","0.281812","2","08-01-2019","2019","3","79277","1","0","0"
"466","0","0.619959","0.630949","4","02-11-2019","2019","6","30284","11","0","0"
"467","1","0.152181","0.16291","4","26-07-2019","2019","2","84629","7","0","0"
"468","1","0.863554","0.856023","1","21-11-2019","2019","9","81886","11","0","0"
"469","1","0.766885","0.782033","4","24-08-2019","2019","8","89129","8","0","0"
"470","0","0.145669","0.149053","2","15-04-2019","2019","1","87246","4","0","0"
"471","1","0.740428","0.728238","3","25-04-2019","2019","7","97054","4","0","0"
"472","1","0.600623","0.584732","4","24-08-2019","2019","6","48834","8","0","0"
"473","1","0.781452","0.792279","4","13-11-2019","2019","8","94585","11","0","0"
"474","0","0.283792","0.268285","1","15-11-2019","2019","3","7015","11","0","0"
"475","1","0.863673","0.854613","3","02-02-2019","2019","9","91714","2","0","0"
"476","0","0.139267","0.150791","4","28-02-2019","2019","2","25232","2","0","0"
"477","1","0.819156","0.816674","3","03-10-2019","2019","8","77468","10","0","0"
"478","0","0.163881","0.151305","4","17-05-2019","2019","2","58911","5","0","0"
"479","1","0.854968","0.859107","3","09-11-2019","2019","9","66517","11","0","0"
"480","0","0.529314","0.521216","2","07-05-2019","2019","5","90243","5","0","0"
"481","0","0.590256","0.59472","3","08-04-2019","2019","6","68463","4","0","0"
"482","0","0.500345","0.480886","3","10-05-2019","2019","5","47549","5","0","0"
"483","0","0.192427","0.201385","4","19-04-2019","2019","2","80770","4","0","0"
"484","1","0.295102","0.300111","4","12-09-2019","2019","3","55950","9","0","0"
"485","0","0.521662","0.517278","2","27-04-2019","2019","5","54193","4","0","0"
"486","1","0.715348","0.729261","1","29-07-2019","2019","7","84787","7","0","0"
"487","0","0.184621","0.191253","2","12-06-2019","2019","2","48414","6","0","0"
"488","1","0.149949","0.162303","2","18-08-2019","2019","2","74045","8","0","0"
"489","0","0.164214","0.164045","3","01-01-2019","2019","2","25703","1","0","0"
"490","0","0.43769","0.443229","1","09-02-2019","2019","4","84144","2","0","0"
"491","1","0.666574","0.646803","1","27-02-2019","2019","6","67335","2","0","0"
"492","1","0.742258","0.759803","2","27-06-2019","2019","8","10902","6","0","0"
"493","0","0.257763","0.260935","1","24-02-2019","2019","3","92392","2","0","0"
"494","0","0.710636","0.726697","1","15-10-2019","2019","7","37623","10","0","0"
"495","1","0.724263","0.713258","2","10-05-2019","2019","7","43334","5","0","0"
"496","0","0.172522","0.179453","1","27-10-2019","2019","2","62422","10","0","0"
"497","1","0.716895","0.711584","4","27-11-2019","2019","7","15461","11","0","0"
"498","1","0.3893","0.378239","1","28-12-2019","2019","4","67520","12","0","0"
"499","0","0.596782","0.604947","4","23-08-2019","2019","6","68088","8","0","0"
"500","0","0.707764","0.691484","3","21-01-2019","2019","7","63503","1","0","0"
"501","1","0.673016","0.670774","3","19-02-2019","2019","7","90161","2","0","0"
"502","1","0.573762","0.584495","3","16-02-2019","2019","6","38003","2","0","0"
"503","1","0.83271","0.847591","2","23-08-2019","2019","8","86793","8","0","0"
"504","1","0.680925","0.691018","1","24-07-2019","2019","7","51146","7","0","0"
"505","1","0.765324","0.783714","4","16-06-2019","2019","8","28447","6","0","0"
"506","0","0.174859","0.184705","3","01-12-2019","2019","2","55231","12","0","0"
"507","1","0.124212","0.126505","2","12-05-2019","2019","1","95775","5","0","0"
"508","0","0.547244","0.538154","2","01-08-2019","2019","5","69258","8","0","0"
"509","1","0.868473","0.854192","2","14-07-2019","2019","9","11468","7","0","0"
"510","1","0.612108","0.600674","3","01-02-2019","2019","6","21675","2","0","0"
"511","0","0.145251","0.147612","1","07-11-2019","2019","1","14750","11","0","0"
"512","0","0.109819","0.125104","4","21-01-2019","2019","1","9650","1","0","0"
"513","1","0.396303","0.406254","2","12-02-2019","2019","4","38761","2","0","0"
"514","0","0.143098","0.124731","2","02-07-2019","2019","1","11394","7","0","0"
"515","0","0.845577","0.862647","1","03-09-2019","2019","9","87607","9","0","0"
"516","1","0.619794","0.620708","4","06-03-2019","2019","6","49029","3","0","0"
"517","1","0.719532","0.729083","3","21-07-2019","2019","7","57159","7","0","0"
"518","1","0.616002","0.61682","2","17-11-2019","2019","6","62926","11","0","0"
"519","0","0.465042","0.448959","1","13-12-2019","2019","4","33426","12","0","0"
"520","0","0.439709","0.445321","2","13-09-2019","2019","4","11936","9","0","0"
"521","1","0.617379","0.609178","3","10-02-2019","2019","6","25853","2","0","0"
"522","1","0.673325","0.6873","4","13-09-2019","2019","7","69129","9","0","0"
"523","0","0.132551","0.141788","2","01-09-2019","2019","1","79515","9","0","0"
"524","0","0.424951","0.424612","4","31-01-2019","2019","4","90956","1","0","0"
"525","0","0.318262","0.307747","2","02-07-2019","2019","3","65240","7","0","0"
"526","1","0.871649","0.871191","2","19-05-2019","2019","9","31268","5","0","0"
"527","1","0.758404","0.75106","1","02-02-2019","2019","8","2748","2","0","0"
"528","1","0.733607","0.745264","1","27-12-2019","2019","7","54325","12","0","0"
"529","1","0.86857","0.853271","3","12-02-2019","2019","9","6469","2","0","0"
"530","0","0.500285","0.50833","1","22-01-2019","2019","5","63399","1","0","0"
"531","1","0.801088","0.807622","1","04-05-2019","2019","8","62332","5","0","0"
"532","1","0.796047","0.776797","4","29-10-2019","2019","8","20058","10","0","0"
"533","0","0.483436","0.482239","3","05-03-2019","2019","5","47046","3","0","0"
"534","1","0.826686","0.840144","4","27-06-2019","2019","8","10567","6","0","0"
"535","1","0.850552","0.843408","4","31-08-2019","2019","8","12718","8","0","0"
"536","1","0.858301","0.856218","1","25-12-2019","2019","9","57553","12","0","0"
"537","1","0.526045","0.511045","2","01-07-2019","2019","5","2904","7","0","0"
"538","0","0.257309","0.25363","3","16-09-2019","2019","3","61314","9","0","0"
"539","1","0.62224","0.635265","3","11-12-2019","2019","6","47171","12","0","0"
"540","0","0.121113","0.134743","2","12-04-2019","2019","1","89823","4","0","0"
"541","1","0.875541","0.868765","1","05-11-2019","2019","9","6414","11","0","0"
"542","0","0.179101","0.173852","3","02-02-2019","2019","2","38223","2","0","0"
"543","1","0.778569","0.772053","3","17-06-2019","2019","8","41296","6","0","0"
"544","1","0.753223","0.765912","2","15-12-2019","2019","8","88183","12","0","0"
"545","1","0.475057","0.458729","1","04-04-2019","2019","5","84717","4","0","0"
"546","0","0.123974","0.126338","2","22-11-2019","2019","1","73542","11","0","0"
"547","0","0.247497","0.240594","2","14-09-2019","2019","2","71204","9","0","0"
"548","0","0.879133","0.867103","2","17-12-2019","2019","9","43619","12","0","0"
"549","0","0.610378","0.619491","3","07-09-2019","2019","6","24852","9","0","0"
"550","1","0.484907","0.486958","3","09-12-2019","2019","5","66895","12","0","0"
"551","1","0.61191","0.627851","4","22-06-2019","2019","6","42741","6","0","0"
"552","1","0.847224","0.853096","4","13-06-2019","2019","9","74240","6","0","0"
"553","0","0.221887","0.23033","4","06-02-2019","2019","2","83536","2","0","0"
"554","1","0.777391","0.782729","3","03-01-2019","2019","8","83384","1","0","0"
"555","1","0.582119","0.562798","2","01-09-2019","2019","6","61625","9","0","0"
"556","1","0.652711","0.649457","2","06-03-2019","2019","6","47966","3","0","0"
